fetched_at,place_name,AREA_NM,AREA_CD,_key_used,WEATHER_STTS__WEATHER_TIME,WEATHER_STTS__TEMP,WEATHER_STTS__MAX_TEMP,WEATHER_STTS__MIN_TEMP,WEATHER_STTS__HUMIDITY,WEATHER_STTS__WIND_DIRCT,WEATHER_STTS__WIND_SPD,WEATHER_STTS__PRECIPITATION,WEATHER_STTS__PRECPT_TYPE,WEATHER_STTS__PCP_MSG,WEATHER_STTS__SUNRISE,WEATHER_STTS__SUNSET,WEATHER_STTS__UV_INDEX_LVL,WEATHER_STTS__UV_INDEX,WEATHER_STTS__UV_MSG,WEATHER_STTS__PM25_INDEX,WEATHER_STTS__PM25,WEATHER_STTS__PM10_INDEX,WEATHER_STTS__PM10,WEATHER_STTS__AIR_IDX,WEATHER_STTS__AIR_IDX_MVL,WEATHER_STTS__AIR_IDX_MAIN,WEATHER_STTS__AIR_MSG,WEATHER_STTS__NEWS_LIST
2026-06-12T06:00:14.325143+09:00,합정역,합정역,POI053,KEY_2,2026-06-12 06:00,19.0,28.0,18.0,82,E,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,17,보통,67.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:00:14.325143+09:00,혜화역,혜화역,POI054,KEY_3,2026-06-12 06:00,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:00:14.325143+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_4,2026-06-12 06:00,16.1,28.0,17.0,92,E,0.3,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,17,보통,67.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:00:14.325143+09:00,회기역,회기역,POI056,KEY_1,2026-06-12 06:00,18.8,29.0,18.0,78,ESE,1.0,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,21,보통,70.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,경복궁,경복궁,POI008,KEY_1,2026-06-12 06:40,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-06-12 06:40,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,보신각,보신각,POI010,KEY_3,2026-06-12 06:40,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_4,2026-06-12 06:40,18.2,29.0,16.0,78,ESE,1.1,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,26,보통,32,보통,65.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_1,2026-06-12 06:40,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_2,2026-06-12 06:40,17.3,29.0,17.0,84,E,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,24,보통,75.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_3,2026-06-12 06:40,17.1,28.0,17.0,84,ESE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,20,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,명동 관광특구,명동 관광특구,POI003,KEY_4,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_1,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_2,2026-06-12 06:50,19.6,29.0,17.0,76,E,0.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,62.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_3,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_4,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,20,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,강서한강공원,강서한강공원,POI085,KEY_1,2026-06-12 06:50,19.0,29.0,17.0,81,ENE,0.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,58.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,고척돔,고척돔,POI086,KEY_2,2026-06-12 06:50,18.5,28.0,18.0,84,E,2.0,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,27,보통,32,보통,66.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-06-12 06:50,19.6,29.0,17.0,76,E,0.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,23,보통,35,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,광화문광장,광화문광장,POI088,KEY_4,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_1,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,난지한강공원,난지한강공원,POI090,KEY_2,2026-06-12 06:50,19.0,29.0,17.0,81,ENE,0.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,58.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,남산공원,남산공원,POI091,KEY_3,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,노들섬,노들섬,POI092,KEY_4,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_1,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,26,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,망원한강공원,망원한강공원,POI094,KEY_2,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,20,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,반포한강공원,반포한강공원,POI095,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,보라매공원,보라매공원,POI123,KEY_4,2026-06-12 06:50,18.5,28.0,17.0,84,E,0.5,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,20,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,2026-06-12 06:50,17.3,29.0,16.0,88,SE,0.3,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,25,보통,59.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,2026-06-12 06:50,17.7,29.0,17.0,93,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,21,보통,32,보통,70.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,서울숲공원,서울숲공원,POI101,KEY_1,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,22,보통,66.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,송현녹지광장,송현녹지광장,POI129,KEY_2,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,아차산,아차산,POI102,KEY_3,2026-06-12 06:50,19.2,29.0,17.0,75,E,2.1,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,26,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,안양천,안양천,POI125,KEY_4,2026-06-12 06:50,18.7,28.0,17.0,83,ENE,1.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,27,보통,59.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,양화한강공원,양화한강공원,POI103,KEY_1,2026-06-12 06:50,18.7,28.0,17.0,83,ENE,1.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,19,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,어린이대공원,어린이대공원,POI104,KEY_2,2026-06-12 06:50,19.6,29.0,17.0,76,E,0.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,26,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,여의도한강공원,여의도한강공원,POI105,KEY_3,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,19,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,여의서로,여의서로,POI126,KEY_4,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,19,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,올림픽공원,올림픽공원,POI127,KEY_1,2026-06-12 06:50,19.6,29.0,17.0,76,E,0.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,62.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,월드컵공원,월드컵공원,POI106,KEY_2,2026-06-12 06:50,19.0,29.0,17.0,81,ENE,0.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,20,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,응봉산,응봉산,POI107,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,22,보통,66.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,이촌한강공원,이촌한강공원,POI108,KEY_4,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_1,2026-06-12 06:50,19.2,29.0,17.0,75,E,1.5,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,62.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,잠실한강공원,잠실한강공원,POI110,KEY_2,2026-06-12 06:50,19.6,29.0,17.0,76,E,0.7,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,26,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,잠원한강공원,잠원한강공원,POI111,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,22,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,청계산,청계산,POI112,KEY_4,2026-06-12 06:50,16.7,28.0,16.0,95,ENE,0.4,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,21,보통,32,보통,70.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,홍제폭포,홍제폭포,POI128,KEY_1,2026-06-12 06:50,17.1,28.0,17.0,90,ENE,0.3,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,26,좋음,27,보통,69.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,가락시장,가락시장,POI058,KEY_2,2026-06-12 06:50,19.2,29.0,17.0,75,E,1.5,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,62.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,가로수길,가로수길,POI059,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,22,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_4,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,김포공항,김포공항,POI061,KEY_1,2026-06-12 06:50,19.0,29.0,17.0,81,ENE,0.2,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,58.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,남대문시장,남대문시장,POI115,KEY_2,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,노량진,노량진,POI063,KEY_3,2026-06-12 06:50,18.5,28.0,17.0,84,E,0.5,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,20,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_4,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_1,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,22,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_2,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,서촌,서촌,POI067,KEY_3,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,성수카페거리,성수카페거리,POI068,KEY_4,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,22,보통,66.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_1,2026-06-12 06:50,19.2,29.0,17.0,75,E,1.5,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,보통,62.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_2,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,26,좋음,27,보통,69.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,22,보통,72.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,여의도,여의도,POI072,KEY_4,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,19,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,연남동,연남동,POI073,KEY_1,2026-06-12 06:50,17.1,28.0,17.0,90,ENE,0.3,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,14,좋음,20,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,영등포 타임스퀘어,영등포 타임스퀘어,POI074,KEY_2,2026-06-12 06:50,19.2,28.0,18.0,82,ENE,0.6,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,18,좋음,19,보통,63.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,용리단길,용리단길,POI076,KEY_3,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,2026-06-12 06:50,18.7,28.0,18.0,81,ESE,1.8,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,19,좋음,29,보통,64.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-06-12T06:50:18.469547+09:00,익선동,익선동,POI116,KEY_1,2026-06-12 06:50,17.6,28.0,17.0,84,ESE,0.9,-,없음,비 또는 눈 소식이 없어요.,05:10,19:54,2,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,17,좋음,20,보통,68.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
